StockCode,ProductName,TotalSold,TotalRevenue,AvgPrice,OrderFrequency,UniqueCustomers,AvgDailyDemand,AnnualDemand,EOQ
20716,PARTY FOOD SHOPPER BAG,1081,1336.05,1.2445323741007195,137,100,2.8981233243967828,1057.8150134048258,103.0
20717,STRAWBERRY SHOPPER BAG,2172,2697.9,1.2471851851851852,267,183,5.823056300268097,2125.4155495978553,146.0
20718,RED SPOTTY SHOPPER BAG,4171,5200.45,1.2487581699346404,457,269,11.182305630026809,4081.541554959785,202.0
20719,WOODLAND CHARLOTTE BAG,5675,4774.35,0.8463745019920319,501,225,15.214477211796247,5553.28418230563,236.0
20721,OWLS CHARLOTTE BAG,1,0.85,0.85,1,1,0.002680965147453083,0.9785522788203753,3.0
20723,STRAWBERRY CHARLOTTE BAG,4704,3962.0,0.8467432150313152,475,223,12.611260053619302,4603.109919571046,215.0
20724,RED SPOTTY CHARLOTTE BAG,7900,6681.2,0.8476721763085399,723,329,21.179624664879356,7730.563002680965,278.0
20725,LUNCH BAG RED SPOTTY,11537,18981.25,1.645028067361668,1230,567,30.93029490616622,11289.55764075067,336.0
20726,LUNCH BAG WOODLAND,6694,11039.1,1.6494811932555122,759,362,17.946380697050937,6550.428954423593,256.0
20727,LUNCH BAG  BLACK SKULL.,7602,12500.1,1.6447201689545934,924,455,20.380697050938338,7438.954423592493,273.0
20728,LUNCH BAG CARS BLUE,6742,11114.3,1.6490338164251206,816,426,18.075067024128685,6597.39946380697,257.0
20729,RED SPOTTY CANDY BAG,426,524.9,1.2442424242424244,66,38,1.1420911528150135,416.86327077747995,65.0
20730,STRAWBERRY CANDY BAG,259,314.25,1.2405,40,33,0.6943699731903485,253.44504021447722,50.0
20731,POSY CANDY BAG,127,158.75,1.25,31,26,0.34048257372654156,124.27613941018767,35.0
20733,GOLD MINI TAPE MEASURE ,484,351.2,0.7971929824561403,57,44,1.2975871313672922,473.61930294906165,69.0
20734,SILVER MINI TAPE MEASURE ,539,458.15,0.85,63,49,1.4450402144772119,527.4396782841824,73.0
20735,BLACK MINI TAPE MEASURE ,171,110.95,0.794516129032258,31,20,0.4584450402144772,167.33243967828417,41.0
20736,PINK MINI TAPE MEASURE ,116,98.6,0.85,16,16,0.3109919571045576,113.51206434316353,34.0
20738,GREEN MINI TAPE MEASURE ,581,493.85,0.85,55,45,1.5576407506702412,568.538873994638,75.0
20747,PICCADILLY TEA SET,261,3600.5499999999997,14.758695652173913,69,48,0.6997319034852547,255.40214477211796,51.0
20748,KENSINGTON COFFEE SET,310,2746.5,11.988636363636363,88,73,0.8310991957104558,303.35120643431634,55.0
20749,ASSORTED COLOUR MINI CASES,1336,9667.68,7.77937823834197,384,251,3.581769436997319,1307.3458445040214,114.0
20750, RED/WHITE DOT MINI CASES,1894,13799.779999999999,7.79407619047619,521,323,5.07774798927614,1853.378016085791,136.0
20751,FUNKY WASHING UP GLOVES ASSORTED,1757,3684.78,2.0984528301886796,248,167,4.710455764075067,1719.3163538873994,131.0
20752,RETRO BLUE SPOTTY WASHING UP GLOVES,699,1287.9,2.06875,160,123,1.873994638069705,684.0080428954424,83.0
20753,RETRO PINK SPOT WASHING UP GLOVES,187,391.1,2.057894736842105,38,30,0.5013404825737265,182.98927613941018,43.0
20754,RETRO RED SPOTTY WASHING UP GLOVES,2069,4330.14,2.0971981776765376,437,274,5.546916890080429,2024.6246648793567,142.0
20755,BLUE PAISLEY POCKET BOOK,247,209.95,0.85,37,33,0.6621983914209115,241.7024128686327,49.0
20756,GREEN FERN POCKET BOOK,96,81.6,0.85,20,18,0.257372654155496,93.94101876675603,31.0
20757,RED DAISY POCKET BOOK ,119,101.14999999999999,0.85,26,21,0.3190348525469169,116.44772117962466,34.0
20758,ABSTRACT CIRCLES POCKET BOOK,193,164.04999999999998,0.85,33,29,0.517426273458445,188.86058981233245,43.0
20759,CHRYSANTHEMUM POCKET BOOK ,155,131.75,0.85,24,20,0.4155495978552279,151.67560321715817,39.0
20760,GARDEN PATH POCKET BOOK,271,230.35,0.85,35,29,0.7265415549597856,265.18766756032176,51.0
20761,BLUE PAISLEY SKETCHBOOK,216,701.2,3.651492537313433,66,54,0.579088471849866,211.36729222520108,46.0
20762,GREEN FERN SKETCHBOOK ,225,691.75,3.592857142857143,63,54,0.6032171581769437,220.17426273458443,47.0
20763,DAISY SKETCHBOOK ,127,360.65,3.5058823529411764,34,31,0.34048257372654156,124.27613941018767,35.0
20764,ABSTRACT CIRCLES SKETCHBOOK ,380,1137.0,3.5534090909090907,88,72,1.0187667560321716,371.84986595174263,61.0
20765,CHRYSANTHEMUM SKETCHBOOK ,221,639.95,3.593243243243243,73,62,0.5924932975871313,216.26005361930294,47.0
20766,GARDEN PATH SKETCHBOOK,272,826.4,3.595,79,66,0.7292225201072386,266.1662198391421,52.0
20767,BLUE PAISLEY JOURNAL ,358,774.3,2.469444444444444,90,74,0.9597855227882037,350.3217158176944,59.0
20768,GREEN FERN JOURNAL ,395,804.75,2.4339506172839505,81,70,1.0589812332439679,386.52815013404825,62.0
20769,DAISY JOURNAL ,233,453.75,2.3756756756756756,36,31,0.6246648793565683,228.00268096514745,48.0
20770,ABSTRACT CIRCLE JOURNAL ,582,1263.6000000000001,2.4264367816091954,86,75,1.5603217158176943,569.5174262734585,75.0
20771,CHRYSANTHEMUM  JOURNAL,376,786.9,2.440697674418604,86,73,1.0080428954423593,367.93565683646113,61.0
20772,GARDEN PATH JOURNAL,494,873.6,2.3194117647058823,84,73,1.324396782841823,483.4048257372654,70.0
20773,BLUE PAISLEY NOTEBOOK,224,369.6,1.65,76,65,0.6005361930294906,219.19571045576407,47.0
20774,GREEN FERN NOTEBOOK,175,288.75,1.65,57,51,0.4691689008042895,171.24664879356567,41.0
20775,DAISY NOTEBOOK ,87,143.54999999999998,1.65,33,28,0.23324396782841822,85.13404825737265,29.0
20776,ABSTRACT CIRCLES NOTEBOOK,147,242.54999999999998,1.6499999999999997,52,49,0.3941018766756032,143.84718498659518,38.0
20777,CHRYSANTHEMUM NOTEBOOK,157,259.05,1.65,59,52,0.42091152815013405,153.63270777479892,39.0
20778,GARDEN PATH NOTEBOOK ,224,369.59999999999997,1.65,73,61,0.6005361930294906,219.19571045576407,47.0
20780,BLACK EAR MUFF HEADPHONES,153,737.01,5.358260869565218,44,24,0.4101876675603217,149.71849865951742,39.0
20781,GOLD EAR MUFF HEADPHONES,51,237.51,5.336086956521739,23,20,0.13672922252010725,49.90616621983914,22.0
20782,CAMOUFLAGE EAR MUFF HEADPHONES,72,395.28,5.49,36,30,0.19302949061662197,70.45576407506702,27.0
20783,HEART EAR MUFF HEADPHONES,130,658.26,5.440588235294118,34,20,0.3485254691689008,127.2117962466488,36.0
20784,RED RETRO BAR STOOL,26,970.7,38.95,8,6,0.06970509383378017,25.442359249329762,16.0
20785,FUSCHIA RETRO BAR STOOL,30,1134.5,39.28333333333334,12,10,0.08042895442359249,29.35656836461126,17.0
20786,BLACK RETRO BAR STOOL,22,830.9,39.50555555555556,9,9,0.058981233243967826,21.528150134048257,15.0
20787,BLUE RETRO BAR STOOL,11,435.45000000000005,39.45,8,7,0.029490616621983913,10.764075067024129,10.0
20791,BLUE TILED SET OF 3 DRAWERS,5,63.75,12.75,1,1,0.013404825737265416,4.892761394101877,7.0
20793,BLUE TILED TRAY,25,168.75,6.75,10,9,0.06702412868632708,24.463806970509385,16.0
20794,BLUE  TILE HOOK,105,267.75,2.55,15,14,0.28150134048257375,102.74798927613942,32.0
20795,LARGE BLUE PROVENCAL CERAMIC BALL,72,136.44,2.0544444444444445,9,9,0.19302949061662197,70.45576407506702,27.0
20796,SMALL BLUE PROVENCAL CERAMIC BALL,27,44.55,1.65,5,5,0.07238605898123325,26.420911528150135,16.0
20798,CLEAR MILKSHAKE GLASS,279,585.9,2.1,35,32,0.7479892761394102,273.01608579088474,52.0
20799,PINK MILKSHAKE GLASS,63,132.3,2.1,12,10,0.16890080428954424,61.64879356568365,25.0
20800,LARGE GLASS SUNDAE DISH CLEAR,4,10.2,2.55,1,1,0.010723860589812333,3.9142091152815013,6.0
20801,LARGE PINK GLASS SUNDAE DISH,54,137.7,2.55,15,14,0.1447721179624665,52.84182305630027,23.0
20802,SMALL GLASS SUNDAE DISH CLEAR,259,427.35,1.65,34,31,0.6943699731903485,253.44504021447722,50.0
20803,SMALL PINK GLASS SUNDAE DISH,180,297.0,1.65,30,26,0.48257372654155495,176.13941018766755,42.0
20804,GLASS CHICKEN BUTTER DISH,139,229.35,1.65,23,20,0.3726541554959786,136.0187667560322,37.0
20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,5,12.75,2.55,3,3,0.013404825737265416,4.892761394101877,7.0
20814,SILVER FINCH DECORATION,115,130.07,1.2154545454545456,11,7,0.30831099195710454,112.53351206434316,34.0
20816,GOLD FLOWER CUSHION COVER ,16,108.0,6.75,5,4,0.04289544235924933,15.656836461126005,13.0
20818,GOLD TEDDY BEAR,67,191.25,3.625,20,19,0.17962466487935658,65.56300268096516,26.0
20819,SILVER TEDDY BEAR,161,363.75,3.4642857142857144,35,28,0.4316353887399464,157.54691689008044,40.0
20820,SILVER LOOKING MIRROR,9,44.55,4.95,7,5,0.024128686327077747,8.806970509383378,9.0
20821,GOLDIE LOOKING MIRROR,10,49.5,4.95,5,5,0.02680965147453083,9.785522788203753,10.0
20822,SILVER WINE GOBLET,2,9.3,4.65,1,1,0.005361930294906166,1.9571045576407506,4.0
20823,GOLD WINE GOBLET,40,182.8,4.605555555555556,9,8,0.10723860589812333,39.14209115281501,20.0
20825,GOLD WINE GLASS,24,90.0,3.75,4,4,0.064343163538874,23.485254691689008,15.0
20826,SILVER APERITIF GLASS,31,60.56,2.034,5,5,0.08310991957104558,30.335120643431637,17.0
20827,GOLD APERITIF GLASS,37,73.28,2.034,5,4,0.09919571045576407,36.206434316353885,19.0
20828,GLITTER BUTTERFLY CLIPS,1668,4242.6,2.5486111111111107,314,191,4.471849865951743,1632.2252010723862,128.0
20829,GLITTER HANGING BUTTERFLY STRING,1586,3293.7000000000003,2.094938271604938,238,149,4.2520107238605895,1551.9839142091153,125.0
20830,SILVER PHOTO FRAME,125,262.5,2.1,25,20,0.3351206434316354,122.31903485254692,35.0
20831,GOLD PHOTO FRAME,129,240.9,2.053703703703704,26,19,0.34584450402144773,126.23324396782841,36.0
20832,RED FLOCK LOVE HEART PHOTO FRAME,498,418.62,0.8472916666666667,48,43,1.3351206434316354,487.3190348525469,70.0
20833,SHAKER THROW  QUILTED,52,811.8,27.630000000000003,5,3,0.13941018766756033,50.884718498659524,23.0
20835,FRENCH LATTICE CUSHION COVER ,12,10.2,0.85,1,1,0.032171581769437,11.742627345844504,11.0
20836,FRENCH PAISLEY CUSHION COVER,54,108.9,2.1100000000000003,5,5,0.1447721179624665,52.84182305630027,23.0
20837,FRENCH FLORAL CUSHION COVER ,24,45.60000000000001,2.25,3,3,0.064343163538874,23.485254691689008,15.0
20838,FRENCH LATTICE CUSHION COVER ,61,104.35000000000001,2.6,6,6,0.16353887399463807,59.69168900804289,24.0
20839,FRENCH PAISLEY CUSHION COVER ,61,179.95000000000002,2.9500000000000006,12,10,0.16353887399463807,59.69168900804289,24.0
20840,FRENCH FLORAL CUSHION COVER ,145,251.35000000000002,2.29375,16,16,0.38873994638069703,141.8900804289544,38.0
20845,ZINC HEART LATTICE 2 WALL PLANTER,54,342.9,6.35,10,9,0.1447721179624665,52.84182305630027,23.0
20846,ZINC HEART LATTICE T-LIGHT HOLDER,675,843.75,1.25,65,57,1.8096514745308312,660.5227882037534,81.0
20847,ZINC HEART LATTICE CHARGER LARGE,25,93.75,3.75,6,5,0.06702412868632708,24.463806970509385,16.0
20848,ZINC HEART LATTICE CHARGER SMALL,18,53.10000000000001,2.95,4,3,0.04825737265415549,17.613941018766756,13.0
20849,ZINC HEART LATTICE DOUBLE PLANTER,46,172.5,3.75,18,13,0.12332439678284182,45.01340482573727,21.0
20850,ZINC HEART LATTICE PLANTER BOWL,124,365.80000000000007,2.95,22,18,0.3324396782841823,121.34048257372655,35.0
20851,ZINC HEART LATTICE TRAY OVAL ,37,220.15,5.95,19,16,0.09919571045576407,36.206434316353885,19.0
20854,BLUE PATCH PURSE PINK HEART,210,346.5,1.65,70,56,0.5630026809651475,205.49597855227884,45.0
20855,PINK PATCH PURSE BLUE HEART,142,234.29999999999998,1.65,47,41,0.3806970509383378,138.9544235924933,37.0
20856,DENIM PATCH PURSE PINK BUTTERFLY,195,321.75,1.65,62,55,0.5227882037533512,190.8176943699732,44.0
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,222,366.3,1.65,65,53,0.5951742627345844,217.2386058981233,47.0
20858,SILVER PURSE GOLD PINK BUTTERFLY,4,6.6,1.65,1,1,0.010723860589812333,3.9142091152815013,6.0
20860,GOLD COSMETICS BAG WITH BUTTERFLY,19,39.900000000000006,2.1,10,10,0.05093833780160858,18.59249329758713,14.0
20861,GOLD COSMETIC BAG PINK STAR,44,92.4,2.1,14,14,0.11796246648793565,43.056300268096514,21.0
20862,PINK PATCH PENCIL CASE BLUE HEART,208,425.73,2.084814814814815,27,21,0.5576407506702413,203.5388739946381,45.0
20863,BLUE PATCH PENCIL CASE PINK HEART,184,353.19,2.0700000000000003,41,35,0.4932975871313673,180.05361930294907,42.0
20864,DENIM PATCH PENCIL CASE BUTTERFLY,147,273.33,2.0496153846153846,25,20,0.3941018766756032,143.84718498659518,38.0
20865,PATCHWORK PENCIL CASE BUTTERFLY ,147,275.49,2.0575862068965516,29,24,0.3941018766756032,143.84718498659518,38.0
20866,BLUE ROSE FABRIC MIRROR,316,395.0,1.25,50,45,0.8471849865951743,309.2225201072386,56.0
20867,PINK ROSE FABRIC MIRROR,393,491.25,1.25,49,46,1.0536193029490617,384.5710455764075,62.0
20868,SILVER FABRIC MIRROR,48,60.0,1.25,13,12,0.128686327077748,46.970509383378015,22.0
20869,GOLD FABRIC MIRROR,80,80.08,1.1861538461538461,13,13,0.21447721179624665,78.28418230563003,28.0
20870,OPULENT VELVET CANDLE IN BOX,26,39.300000000000004,1.8875000000000002,4,4,0.06970509383378017,25.442359249329762,16.0
20871,OPULENT VELVET SET/3 CANDLES,722,1113.3,1.862,73,69,1.935656836461126,706.5147453083109,84.0
20877,MODERN CHRISTMAS BAUBLE CANDLE ,10,4.2,0.42,3,3,0.02680965147453083,9.785522788203753,10.0
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,593,732.13,1.2444117647058823,66,60,1.5898123324396782,580.2815013404826,76.0
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,50,32.5,0.65,8,8,0.13404825737265416,48.92761394101877,22.0
20881,MODERN CHRISTMAS TREE CANDLE,2,1.7,0.85,1,1,0.005361930294906166,1.9571045576407506,4.0
20882,MODERN CHRISTMAS TREE CANDLE,2,5.9,2.95,1,1,0.005361930294906166,1.9571045576407506,4.0
20884,MODERN CHRISTMAS TREE CANDLE ,2,4.2,2.1,2,2,0.005361930294906166,1.9571045576407506,4.0
20885,BOX OF 3 PEBBLE CANDLES,1,2.95,2.95,1,1,0.002680965147453083,0.9785522788203753,3.0
20886,BOX OF 9 PEBBLE CANDLES,948,1838.6999999999998,1.9410714285714283,164,122,2.5415549597855227,927.6675603217158,96.0
20887,BOX OF 6 PEBBLE CANDLES,5,17.25,3.45,4,4,0.013404825737265416,4.892761394101877,7.0
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,119,199.81,2.464,10,10,0.3190348525469169,116.44772117962466,34.0
20889,JARDIN DE FEMME SCENTED CANDLE,56,106.4,2.6875,8,8,0.15013404825737264,54.79892761394102,23.0
20890,SMALL GLASS ROSE SCENTED CANDLE,4,15.0,3.75,1,1,0.010723860589812333,3.9142091152815013,6.0
20891,LARGE GLASS ROSE SCENTED CANDLE ,2,15.9,7.95,1,1,0.005361930294906166,1.9571045576407506,4.0
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,86,699.7,10.593478260869565,23,21,0.23056300268096513,84.15549597855228,29.0
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,208,492.6,2.520652173913043,43,28,0.5576407506702413,203.5388739946381,45.0
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,206,588.5,2.935185185185185,53,41,0.5522788203753352,201.58176943699732,45.0
20895,VINTAGE NOTEBOOK FRENCH LETTER ,16,47.20000000000001,2.95,4,3,0.04289544235924933,15.656836461126005,13.0
20896,VINTAGE NOTEBOOK PINK FLOWER,38,112.10000000000001,2.95,13,13,0.10187667560321716,37.18498659517426,19.0
20897,VINTAGE NOTEBOOK PARIS DAYS,75,221.25000000000003,2.95,29,22,0.20107238605898123,73.39142091152814,27.0
20898,VINTAGE NOTEBOOK TRAVELOGUE,138,366.30000000000007,2.8984848484848484,32,31,0.3699731903485255,135.0402144772118,37.0
20899,VINTAGE NOTEBOOK RED ROSE,44,129.8,2.95,12,12,0.11796246648793565,43.056300268096514,21.0
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,30,190.5,6.35,14,12,0.08042895442359249,29.35656836461126,17.0
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,38,135.7,5.909999999999999,10,7,0.10187667560321716,37.18498659517426,19.0
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,85,222.95,5.029999999999999,10,10,0.22788203753351208,83.17694369973191,29.0
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,6,38.1,6.349999999999999,3,3,0.0160857908847185,5.871313672922252,8.0
20906,VINTAGE NOTEBOOK BEAUTY GIRL,75,221.25000000000003,2.95,27,24,0.20107238605898123,73.39142091152814,27.0
20910,VINTAGE PHOTO ALBUM PARIS DAYS,74,450.7,6.319230769230769,26,11,0.19839142091152814,72.41286863270777,27.0
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,87,256.65000000000003,2.95,29,26,0.23324396782841822,85.13404825737265,29.0
20914,SET/5 RED SPOTTY LID GLASS BOWLS,7790,22035.300000000003,2.9210703953712636,1016,443,20.884718498659517,7622.922252010723,276.0
20931,BLUE POT PLANT CANDLE ,300,840.2,3.5469230769230773,64,60,0.8042895442359249,293.5656836461126,54.0
20932,PINK POT PLANT CANDLE,116,415.8,3.726470588235294,34,33,0.3109919571045576,113.51206434316353,34.0
20933,YELLOW POT PLANT CANDLE,158,487.70000000000005,3.577272727272727,32,29,0.42359249329758714,154.6112600536193,39.0
20934,SET/3 POT PLANT CANDLES,113,582.85,5.360714285714286,27,26,0.30294906166219837,110.57640750670241,33.0
20935,ROUND CACTUS CANDLE,239,457.85,2.6471428571428572,34,30,0.6407506702412868,233.8739946380697,48.0
20936,FORKED CACTUS CANDLE,175,389.05,2.746551724137931,29,25,0.4691689008042895,171.24664879356567,41.0
20939,ORANGE CANDLE,12,10.2,0.85,1,1,0.032171581769437,11.742627345844504,11.0
20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,113,312.55,2.905555555555556,18,15,0.30294906166219837,110.57640750670241,33.0
20941,FROG CANDLE,363,451.85,1.2459574468085106,47,39,0.9731903485254692,355.21447721179624,60.0
20942,SET/6 GINGERBREAD TREE T-LIGHTS,6,7.5,1.25,4,4,0.0160857908847185,5.871313672922252,8.0
20943,SET/6 GINGERBREAD STAR T-LIGHTS,332,415.0,1.25,48,46,0.8900804289544236,324.87935656836464,57.0
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,652,282.96999999999997,0.4577272727272727,65,57,1.7479892761394102,638.0160857908847,80.0
20952,PORCELAIN CHERUB BELL SMALL,73,30.66,0.42,19,18,0.19571045576407506,71.4343163538874,27.0
20953,PORCELAIN CHERUB BELL LARGE,19,31.349999999999998,1.65,7,7,0.05093833780160858,18.59249329758713,14.0
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,1021,1276.25,1.25,81,72,2.7372654155495977,999.1018766756032,100.0
20957,PORCELAIN HANGING BELL SMALL,67,97.15,1.45,12,12,0.17962466487935658,65.56300268096516,26.0
20958,PORCELAIN HANGING BELL LARGE,26,50.7,1.9500000000000002,9,9,0.06970509383378017,25.442359249329762,16.0
20960,WATERMELON BATH SPONGE,1367,1704.95,1.24863309352518,136,85,3.6648793565683646,1337.680965147453,116.0
20961,STRAWBERRY BATH SPONGE ,1200,1496.2,1.249,187,131,3.2171581769436997,1174.2627345844503,108.0
20963,APPLE BATH SPONGE,1237,1542.45,1.2489444444444444,176,122,3.316353887399464,1210.4691689008043,110.0
20964,POLYESTER FILLER PAD 60x40cm,18,45.9,2.55,5,5,0.04825737265415549,17.613941018766756,13.0
20966,SANDWICH BATH SPONGE,1657,2071.25,1.25,201,126,4.442359249329758,1621.4611260053618,127.0
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,849,3118.59,3.741846846846847,218,157,2.2761394101876675,830.7908847184987,91.0
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,37,138.75,3.75,14,14,0.09919571045576407,36.206434316353885,19.0
20969,RED FLORAL FELTCRAFT SHOULDER BAG,1152,4227.4800000000005,3.739528985507246,275,186,3.0884718498659516,1127.2922252010724,106.0
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1185,4364.19,3.7412456747404845,287,197,3.1769436997319036,1159.5844504021447,108.0
20971,PINK BLUE FELT CRAFT TRINKET BOX,5481,6839.85,1.2489673913043478,541,320,14.694369973190348,5363.445040214477,232.0
20972,PINK CREAM FELT CRAFT TRINKET BOX ,7258,9065.66,1.2497226277372262,676,400,19.458445040214478,7102.332439678285,267.0
20973,12 PENCIL SMALL TUBE WOODLAND,2334,1514.7,0.6495918367346939,234,159,6.257372654155496,2283.9410187667563,151.0
20974,12 PENCILS SMALL TUBE SKULL,3742,2427.5,0.649501246882793,379,236,10.032171581769436,3661.742627345844,191.0
20975,12 PENCILS SMALL TUBE RED SPOTTY,5099,3314.35,0.65,425,295,13.67024128686327,4989.638069705094,223.0
20976,12 PENCILS SMALL TUBE POSY,374,243.1,0.65,61,48,1.002680965147453,365.97855227882036,60.0
20977,36 PENCILS TUBE WOODLAND,1920,2396.96,1.2491479820627802,220,155,5.1474530831099194,1878.8203753351206,137.0
20978,36 PENCILS TUBE SKULLS,1889,2352.13,1.2475,222,152,5.064343163538874,1848.485254691689,136.0
20979,36 PENCILS TUBE RED SPOTTY,3160,3946.96,1.2493356643356643,284,195,8.471849865951743,3092.225201072386,176.0
20980,36 PENCILS TUBE POSY,145,181.25,1.25,29,26,0.38873994638069703,141.8900804289544,38.0
20981,12 PENCILS TALL TUBE WOODLAND,1914,1626.8999999999999,0.85,222,168,5.131367292225201,1872.9490616621986,137.0
20982,12 PENCILS TALL TUBE SKULLS,2219,1881.4699999999998,0.8486120996441281,275,196,5.949061662198392,2171.407506702413,147.0
20983,12 PENCILS TALL TUBE RED SPOTTY,2753,2340.0499999999997,0.8499999999999999,311,226,7.380697050938338,2693.954423592493,164.0
20984,12 PENCILS TALL TUBE POSY,319,271.15,0.85,46,41,0.8552278820375335,312.15817694369974,56.0
20985,HEART CALCULATOR,882,1099.65,1.248560606060606,129,104,2.364611260053619,863.0831099195709,93.0
20986,BLUE CALCULATOR RULER,350,437.5,1.25,74,59,0.938337801608579,342.49329758713134,59.0
20987,GEISHA GIRL CHOPSTICKS SET/5,117,228.15,1.95,12,11,0.3136729222520107,114.4906166219839,34.0
20988,TRELLIS FLOWER CHOPSTICKS SET/5,24,46.8,1.9500000000000002,9,8,0.064343163538874,23.485254691689008,15.0
20989,URBAN CHIC CHOPSTICKS SET/5,297,579.15,1.9499999999999997,47,29,0.7962466487935657,290.63002680965144,54.0
20990,SPRING FLOWER CHOPSTICKS SET/5,557,1086.1499999999999,1.95,84,52,1.4932975871313674,545.0536193029491,74.0
20991,JAZZ HEARTS MAGNETIC MEMO PAD,146,94.9,0.65,14,10,0.3914209115281501,142.8686327077748,38.0
20992,JAZZ HEARTS PURSE NOTEBOOK,951,808.3499999999999,0.85,129,91,2.549597855227882,930.603217158177,96.0
20993,JAZZ HEARTS MEMO PAD,97,82.44999999999999,0.85,15,14,0.26005361930294907,94.9195710455764,31.0
20994,JAZZ HEARTS SPIRAL NOTEPAD,47,39.949999999999996,0.85,12,12,0.1260053619302949,45.99195710455764,21.0
20996,JAZZ HEARTS ADDRESS BOOK,725,304.5,0.42,79,60,1.9436997319034852,709.450402144772,84.0
20997,ROSE DU SUD CUSHION COVER ,66,326.7,4.95,23,21,0.1769436997319035,64.58445040214477,25.0
20998,ROSE DU SUD OVEN GLOVE,102,300.90000000000003,2.95,32,29,0.2734584450402145,99.81233243967829,32.0
21000,ROSE DU SUD COSMETICS BAG,72,306.0,4.25,24,22,0.19302949061662197,70.45576407506702,27.0
21001,ROSE DU SUD WASHBAG ,44,261.8,5.95,20,18,0.11796246648793565,43.056300268096514,21.0
21002,ROSE DU SUD DRAWSTRING BAG,97,412.25,4.25,21,20,0.26005361930294907,94.9195710455764,31.0
